matchup,status,home,away,book,player,stat,line,over_price,fetched_at
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Josko Gvardiol,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Josko Gvardiol,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Josko Gvardiol,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Josko Gvardiol,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kamaldeen Sulemana,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kamaldeen Sulemana,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kamaldeen Sulemana,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kamaldeen Sulemana,passes,15,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kamaldeen Sulemana,corners,2,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kojo Peprah Oppong,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kojo Peprah Oppong,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kojo Peprah Oppong,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kojo Peprah Oppong,passes,15,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kojo Peprah Oppong,corners,2,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kristijan Jakic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kristijan Jakic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kristijan Jakic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kristijan Jakic,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kristijan Jakic,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kristijan Jakic,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kwasi Sibo,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kwasi Sibo,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kwasi Sibo,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kwasi Sibo,passes,15,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Kwasi Sibo,corners,2,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Lawrence Ati Zigi,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Lawrence Ati Zigi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Lawrence Ati Zigi,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Lawrence Ati Zigi,passes,15,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Lawrence Ati Zigi,corners,2,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Modric,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Modric,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Modric,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Modric,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Modric,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Modric,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Sucic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Sucic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Sucic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Sucic,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Sucic,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Sucic,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Vuskovic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Vuskovic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Vuskovic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Vuskovic,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Vuskovic,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Luka Vuskovic,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marco Pasalic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marco Pasalic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marco Pasalic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marco Pasalic,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marco Pasalic,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marco Pasalic,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marin Pongracic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marin Pongracic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marin Pongracic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marin Pongracic,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marin Pongracic,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marin Pongracic,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mario Pasalic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mario Pasalic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mario Pasalic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mario Pasalic,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mario Pasalic,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mario Pasalic,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Baturina,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Baturina,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Baturina,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Baturina,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Baturina,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Baturina,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Erlic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Erlic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Erlic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Erlic,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Erlic,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Martin Erlic,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marvin Senaya,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marvin Senaya,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marvin Senaya,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marvin Senaya,passes,15,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Marvin Senaya,corners,2,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mateo Kovacic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mateo Kovacic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mateo Kovacic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mateo Kovacic,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mateo Kovacic,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Mateo Kovacic,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Moro,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Moro,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Moro,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Moro,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Moro,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Moro,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Vlasic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Vlasic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Vlasic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Vlasic,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Vlasic,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Nikola Vlasic,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Musa,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Musa,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Musa,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Musa,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Musa,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Musa,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Sucic,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Sucic,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Sucic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Sucic,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Sucic,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Petar Sucic,corners,3,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Prince Adu,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Prince Adu,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Prince Adu,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Prince Adu,passes,15,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Prince Adu,corners,2,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Thomas Partey,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Thomas Partey,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Thomas Partey,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Thomas Partey,passes,15,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Thomas Partey,corners,2,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Toni Fruk,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Toni Fruk,shots,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Toni Fruk,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Toni Fruk,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Toni Fruk,passes,30,-110,2026-06-27T01:01:20.367950+00:00
GHA @ CRO,Scheduled,Ghana,Croatia,self-edge,Toni Fruk,corners,3,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Brian Gutiérrez,shots,6,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Brian Gutiérrez,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Brian Gutiérrez,cards,1.5,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Brahim Díaz,assists,1.5,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Brahim Díaz,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Brahim Díaz,shots,5,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Ricardo Rodríguez,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Brian Rodríguez,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Brian Rodríguez,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Adalberto Carrasquilla,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Adalberto Carrasquilla,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Adalberto Carrasquilla,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Adalberto Carrasquilla,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Alberto Quintero,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Alberto Quintero,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Alberto Quintero,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Alberto Quintero,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Amir Murillo,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Amir Murillo,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Amir Murillo,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Amir Murillo,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Andrés Andrade,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Andrés Andrade,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Andrés Andrade,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Andrés Andrade,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Anthony Gordon,goals,0.5,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Anthony Gordon,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Anthony Gordon,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Anthony Gordon,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Anthony Gordon,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Anthony Gordon,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Anthony Gordon,passes,45,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Anthony Gordon,corners,4,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Aníbal Godoy,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Aníbal Godoy,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Aníbal Godoy,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Aníbal Godoy,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Azarias Londoño,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Azarias Londoño,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Azarias Londoño,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Azarias Londoño,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Bukayo Saka,goals,0.5,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Bukayo Saka,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Bukayo Saka,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Bukayo Saka,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Bukayo Saka,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Bukayo Saka,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Bukayo Saka,passes,45,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Bukayo Saka,corners,4,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Carlos Harvey,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Carlos Harvey,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Carlos Harvey,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Carlos Harvey,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Cecilio Waterman,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Cecilio Waterman,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Cecilio Waterman,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Cecilio Waterman,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Cristian Martínez,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Cristian Martínez,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Cristian Martínez,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Cristian Martínez,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Blackman,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Blackman,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Blackman,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Blackman,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Samudio,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Samudio,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Samudio,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Samudio,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Yanis,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Yanis,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Yanis,passes,15,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,César Yanis,corners,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Dan Burn,goals,0.5,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Dan Burn,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Dan Burn,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Dan Burn,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Dan Burn,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Dan Burn,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Dan Burn,passes,45,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Dan Burn,corners,4,-110,2026-06-27T01:01:20.367950+00:00
ENG @ PAN,Scheduled,England,Panama,self-edge,Dean Henderson,goals,0.5,-110,2026-06-27T01:01:20.367950+00:00
